YEAR,AVG,HH,HT,KT,LG,LT,NC,OB,SK,SS,WO
2017,0.28554502369668244,0,0,0,0,1,0,0,0,0,0
2017,0.2703659976387249,0,0,0,0,1,0,0,0,0,0
2017,0.27863046044864226,0,0,0,0,1,0,0,0,0,0
2017,0.2822966507177033,0,0,0,0,1,0,0,0,0,0
2017,0.25544794188861986,0,0,0,0,0,0,0,0,1,0
2017,0.2903225806451613,0,0,0,0,0,0,0,0,1,0
2017,0.2665847665847666,0,0,0,0,0,0,0,0,1,0
2017,0.3106575963718821,0,0,0,0,0,0,0,0,1,0
2017,0.2503052503052503,0,0,0,0,0,0,0,0,1,0
2017,0.2902843601895735,0,0,0,0,0,0,0,0,1,0
2017,0.27350427350427353,0,0,0,0,0,0,0,0,1,0
2017,0.2466091245376079,0,0,0,0,0,0,0,0,1,0
2017,0.2925969447708578,0,0,0,0,0,0,0,0,1,0
2017,0.2749391727493917,0,0,0,0,0,0,0,0,1,0
2017,0.2503097893432466,0,0,0,0,0,0,0,0,1,0
2017,0.2900584795321637,0,0,0,0,0,0,0,0,1,0
2017,0.27527405602923266,0,0,0,0,0,0,0,0,1,0
2017,0.2558714462299135,0,0,0,0,0,0,0,0,1,0
2017,0.2818396226415094,0,0,0,0,0,0,0,0,1,0
2017,0.2848557692307692,0,0,0,0,0,0,0,0,1,0
2017,0.2626387176325524,0,0,0,0,0,0,0,0,1,0
2017,0.2783018867924528,0,0,0,0,0,0,0,0,1,0
2017,0.2841726618705036,0,0,0,0,0,0,0,0,1,0
2017,0.2668298653610771,0,0,0,0,0,0,0,0,1,0
2017,0.2763938315539739,0,0,0,0,0,0,0,0,1,0
2017,0.2860548271752086,0,0,0,0,0,0,0,0,1,0
2017,0.2638036809815951,0,0,0,0,0,0,0,0,1,0
2017,0.28331332533013204,0,0,0,0,0,0,0,0,1,0
2017,0.28150765606595995,0,0,0,0,0,0,0,0,1,0
2017,0.27141133896260555,0,0,0,0,0,0,0,0,1,0
2017,0.2742927429274293,0,0,0,0,0,0,0,0,1,0
2017,0.2882147024504084,0,0,0,0,0,0,0,0,1,0
2017,0.27664670658682633,0,0,0,0,0,0,0,0,1,0
2017,0.2774352651048089,0,0,0,0,0,0,0,0,1,0
2017,0.28370457209847605,0,0,0,0,0,0,0,0,1,0
2017,0.2733812949640288,0,0,0,0,0,0,0,0,1,0
2017,0.2792127921279213,0,0,0,0,0,0,0,0,1,0
2017,0.2885514018691589,0,0,0,0,0,0,0,0,1,0
2017,0.2755344418052256,0,0,0,0,0,0,0,0,1,0
2017,0.27552275522755226,0,0,0,0,0,0,0,0,1,0
2017,0.2917647058823529,0,0,0,0,0,0,0,0,1,0
2017,0.27790973871733965,0,0,0,0,0,0,0,0,1,0
2017,0.2788697788697789,0,0,0,0,0,0,0,0,1,0
2017,0.2858823529411765,0,0,0,0,0,0,0,0,1,0
2017,0.2792899408284024,0,0,0,0,0,0,0,0,1,0
2017,0.2816728167281673,0,0,0,0,0,0,0,0,1,0
2017,0.28554641598119856,0,0,0,0,0,0,0,0,1,0
2017,0.2800953516090584,0,0,0,0,0,0,0,0,1,0
2017,0.28044280442804426,0,0,0,0,0,0,0,0,1,0
2017,0.2931633835457706,0,0,0,0,0,0,0,0,1,0
2017,0.27923627684964203,0,0,0,0,0,0,0,0,1,0
2017,0.2883435582822086,0,0,0,0,0,0,0,0,1,0
2017,0.2853828306264501,0,0,0,0,0,0,0,0,1,0
2017,0.2845238095238095,0,0,0,0,0,0,0,0,1,0
2017,0.2896969696969697,0,0,0,0,0,0,0,0,1,0
2017,0.286214953271028,0,0,0,0,0,0,0,0,1,0
2017,0.2789034564958284,0,0,0,0,0,0,0,0,1,0
2017,0.2881562881562881,0,0,0,0,0,0,0,0,1,0
2017,0.2908458864426419,0,0,0,0,0,0,0,0,1,0
2017,0.27923627684964203,0,0,0,0,0,0,0,0,1,0
2017,0.2813267813267813,0,0,0,0,0,0,0,0,1,0
2017,0.2933025404157044,0,0,0,0,0,0,0,0,1,0
2017,0.2797118847539016,0,0,0,0,0,0,0,0,1,0
2017,0.2763636363636364,0,0,0,0,0,0,0,0,1,0
2017,0.3024333719582851,0,0,0,0,0,0,0,0,1,0
2017,0.2805755395683453,0,0,0,0,0,0,0,0,1,0
2017,0.2764423076923077,0,0,0,0,0,0,0,0,1,0
2017,0.30303030303030304,0,0,0,0,0,0,0,0,1,0
2017,0.27744270205066346,0,0,0,0,0,0,0,0,1,0
2017,0.27884615384615385,0,0,0,0,0,0,0,0,1,0
2017,0.305909617612978,0,0,0,0,0,0,0,0,1,0
2017,0.2822966507177033,0,0,0,0,0,0,0,0,1,0
2017,0.275820170109356,0,0,0,0,0,0,0,0,1,0
2017,0.30424799081515497,0,0,0,0,0,0,0,0,1,0
2017,0.28588516746411485,0,0,0,0,0,0,0,0,1,0
2017,0.2740560292326431,0,0,0,0,0,0,0,0,1,0
2017,0.31022727272727274,0,0,0,0,0,0,0,0,1,0
2017,0.2982248520710059,0,0,0,0,0,0,1,0,0,0
2017,0.29621125143513205,0,0,0,0,0,0,1,0,0,0
2017,0.31802525832376577,0,0,0,0,0,0,1,0,0,0
2017,0.2892459826946848,0,0,0,0,0,0,1,0,0,0
2017,0.2936320754716981,0,0,0,0,0,0,1,0,0,0
2017,0.3024054982817869,0,0,0,0,0,0,1,0,0,0
2017,0.3215909090909091,0,0,0,0,0,0,1,0,0,0
2017,0.30128956623681125,0,0,0,0,0,0,1,0,0,0
2017,0.3017142857142857,0,0,0,0,0,0,1,0,0,0
2017,0.3246311010215664,0,0,0,0,0,0,1,0,0,0
2017,0.3072429906542056,0,0,0,0,0,0,1,0,0,0
2017,0.2983870967741936,0,0,0,0,0,0,1,0,0,0
2017,0.31968145620022753,0,0,0,0,0,0,1,0,0,0
2017,0.30363423212192264,0,0,0,0,0,0,1,0,0,0
2017,0.3006912442396313,0,0,0,0,0,0,1,0,0,0
2017,0.3201357466063348,0,0,0,0,0,0,1,0,0,0
2017,0.3060747663551402,0,0,0,0,0,0,1,0,0,0
2017,0.2948717948717949,0,0,0,0,0,0,1,0,0,0
2017,0.3217097862767154,0,0,0,0,0,0,1,0,0,0
2017,0.3039443155452436,0,0,0,0,0,0,1,0,0,0
2017,0.29849012775842043,0,0,0,0,0,0,1,0,0,0
2017,0.319365798414496,0,0,0,0,0,0,1,0,0,0
2017,0.3094688221709007,0,0,0,0,0,0,1,0,0,0
2017,0.2991850989522701,0,0,0,0,0,0,1,0,0,0
2017,0.318233295583239,0,0,0,0,0,0,1,0,0,0
2017,0.30930232558139537,0,0,0,0,0,0,1,0,0,0
2017,0.2989571263035921,0,0,0,0,0,0,1,0,0,0
2017,0.319365798414496,0,0,0,0,0,0,1,0,0,0
2017,0.3014018691588785,0,0,0,0,0,0,1,0,0,0
2017,0.3032407407407408,0,0,0,0,0,0,1,0,0,0
2017,0.31662870159453305,0,0,0,0,0,0,1,0,0,0
2017,0.2988372093023256,0,0,0,0,0,0,1,0,0,0
2017,0.3090277777777778,0,0,0,0,0,0,1,0,0,0
2017,0.3104238258877434,0,0,0,0,0,0,1,0,0,0
2017,0.294049008168028,0,0,0,0,0,0,1,0,0,0
2017,0.3112659698025552,0,0,0,0,0,0,1,0,0,0
2017,0.3084862385321101,0,0,0,0,0,0,1,0,0,0
2017,0.28857479387514723,0,0,0,0,0,0,1,0,0,0
2017,0.3109048723897912,0,0,0,0,0,0,1,0,0,0
2017,0.30724971231300346,0,0,0,0,0,0,1,0,0,0
2017,0.2847058823529412,0,0,0,0,0,0,1,0,0,0
2017,0.3140877598152425,0,0,0,0,0,0,1,0,0,0
2017,0.30662020905923343,0,0,0,0,0,0,1,0,0,0
2017,0.28771929824561404,0,0,0,0,0,0,1,0,0,0
2017,0.3159117305458769,0,0,0,0,0,0,1,0,0,0
2017,0.3033838973162194,0,0,0,0,0,0,1,0,0,0
2017,0.2906976744186047,0,0,0,0,0,0,1,0,0,0
2017,0.32329084588644263,0,0,0,0,0,0,1,0,0,0
2017,0.29953379953379955,0,0,0,0,0,0,1,0,0,0
2017,0.2945285215366705,0,0,0,0,0,0,1,0,0,0
2017,0.31786542923433875,0,0,0,0,0,0,1,0,0,0
2017,0.29691211401425177,0,0,0,0,0,0,1,0,0,0
2017,0.2950058072009292,0,0,0,0,0,0,1,0,0,0
2017,0.3163383545770568,0,0,0,0,0,0,1,0,0,0
2017,0.2979737783075089,0,0,0,0,0,0,1,0,0,0
2017,0.29770114942528736,0,0,0,0,0,0,1,0,0,0
2017,0.3162193698949825,0,0,0,0,0,0,1,0,0,0
2017,0.2958083832335329,0,0,0,0,0,0,1,0,0,0
2017,0.3013698630136986,0,0,0,0,0,0,1,0,0,0
2017,0.3149236192714453,0,0,0,0,0,0,1,0,0,0
2017,0.29820359281437125,0,0,0,0,0,0,1,0,0,0
2017,0.3035509736540664,0,0,0,0,0,0,1,0,0,0
2017,0.30966239813736895,0,0,0,0,0,0,1,0,0,0
2017,0.30218446601941745,0,0,0,0,0,0,1,0,0,0
2017,0.30619266055045874,0,0,0,0,0,0,1,0,0,0
2017,0.3061699650756694,0,0,0,0,0,0,1,0,0,0
2017,0.3052503052503053,0,0,0,0,0,0,1,0,0,0
2017,0.3003452243958573,0,0,0,0,0,0,1,0,0,0
2017,0.3084982537834691,0,0,0,0,0,0,1,0,0,0
2017,0.2993939393939394,0,0,0,0,0,0,1,0,0,0
2017,0.2973593570608496,0,0,0,0,0,0,1,0,0,0
2017,0.3160322952710496,0,0,0,0,0,0,1,0,0,0
2017,0.2927429274292743,0,0,0,0,0,0,1,0,0,0
2018,0.2980769230769231,0,0,0,1,0,0,0,0,0,0
2018,0.3182359952324195,0,0,0,1,0,0,0,0,0,0
2018,0.2895040369088812,0,0,0,1,0,0,0,0,0,0
2018,0.30103806228373703,0,0,0,1,0,0,0,0,0,0
2018,0.30455635491606714,0,0,0,1,0,0,0,0,0,0
2018,0.3138424821002387,0,0,0,1,0,0,0,0,0,0
2018,0.2863741339491917,0,0,0,1,0,0,0,0,0,0
2018,0.3090692124105012,0,0,0,1,0,0,0,0,0,0
2018,0.3098927294398093,0,0,0,1,0,0,0,0,0,0
2018,0.28157589803012745,0,0,0,1,0,0,0,0,0,0
2018,0.3086124401913876,0,0,0,1,0,0,0,0,0,0
2018,0.3131672597864769,0,0,0,1,0,0,0,0,0,0
2018,0.2784222737819025,0,0,0,1,0,0,0,0,0,0
2018,0.3037214885954382,0,0,0,1,0,0,0,0,0,0
2018,0.30917874396135264,0,0,0,1,0,0,0,0,0,0
2018,0.2834285714285714,0,0,0,1,0,0,0,0,0,0
2018,0.29794933655006034,0,0,0,1,0,0,0,0,0,0
2018,0.3174224343675417,0,0,0,1,0,0,0,0,0,0
2018,0.2844141069397042,0,0,0,1,0,0,0,0,0,0
2018,0.30190930787589504,0,0,0,1,0,0,0,0,0,0
2018,0.3055885850178359,0,0,0,1,0,0,0,0,0,0
2018,0.290950744558992,0,0,0,1,0,0,0,0,0,0
2018,0.29952267303102625,0,0,0,1,0,0,0,0,0,0
2018,0.30512514898688914,0,0,0,1,0,0,0,0,0,0
2018,0.2901376146788991,0,0,0,1,0,0,0,0,0,0
2018,0.3061465721040189,0,0,0,1,0,0,0,0,0,0
2018,0.2950423216444982,0,0,0,1,0,0,0,0,0,0
2018,0.300794551645857,0,0,0,1,0,0,0,0,0,0
2018,0.31139835487661577,0,0,0,1,0,0,0,0,0,0
2018,0.2890243902439024,0,0,0,1,0,0,0,0,0,0
2018,0.3042986425339366,0,0,0,1,0,0,0,0,0,0
2018,0.31014150943396224,0,0,0,1,0,0,0,0,0,0
2018,0.2932692307692308,0,0,0,1,0,0,0,0,0,0
2018,0.3010262257696693,0,0,0,1,0,0,0,0,0,0
2018,0.30924170616113744,0,0,0,1,0,0,0,0,0,0
2018,0.2961630695443645,0,0,0,1,0,0,0,0,0,0
2018,0.2968036529680365,0,0,0,1,0,0,0,0,0,0
2018,0.3156654888103652,0,0,0,1,0,0,0,0,0,0
2018,0.29191797346200243,0,0,0,1,0,0,0,0,0,0
2018,0.2951191827468785,0,0,0,1,0,0,0,0,0,0
2018,0.3255269320843091,0,0,0,1,0,0,0,0,0,0
2018,0.2831105710814095,0,0,0,1,0,0,0,0,0,0
2018,0.2896237172177879,0,0,0,1,0,0,0,0,0,0
2018,0.324736225087925,0,0,0,1,0,0,0,0,0,0
2018,0.28896882494004794,0,0,0,1,0,0,0,0,0,0
2018,0.2896551724137931,0,0,0,1,0,0,0,0,0,0
2018,0.331002331002331,0,0,0,1,0,0,0,0,0,0
2018,0.2918149466192171,0,0,0,1,0,0,0,0,0,0
2018,0.2868757259001161,0,0,0,1,0,0,0,0,0,0
2018,0.3356562137049942,0,0,0,1,0,0,0,0,0,0
2018,0.28656361474435194,0,0,0,1,0,0,0,0,0,0
2018,0.28935185185185186,0,0,0,1,0,0,0,0,0,0
2018,0.3298245614035088,0,0,0,1,0,0,0,0,0,0
2018,0.2850299401197605,0,0,0,1,0,0,0,0,0,0
2018,0.2911392405063291,0,0,0,1,0,0,0,0,0,0
2018,0.3321637426900585,0,0,0,1,0,0,0,0,0,0
2018,0.28331332533013204,0,0,0,1,0,0,0,0,0,0
2018,0.2984054669703872,0,0,0,1,0,0,0,0,0,0
2018,0.3278301886792453,0,0,0,1,0,0,0,0,0,0
2018,0.2909738717339668,0,0,0,1,0,0,0,0,0,0
2018,0.29874572405929306,0,0,0,1,0,0,0,0,0,0
2018,0.3182897862232779,0,0,0,1,0,0,0,0,0,0
2018,0.29515938606847697,0,0,0,1,0,0,0,0,0,0
2018,0.3015873015873016,0,0,0,1,0,0,0,0,0,0
2018,0.3107142857142857,0,0,0,1,0,0,0,0,0,0
2018,0.2984723854289072,0,0,0,1,0,0,0,0,0,0
2018,0.2972665148063781,0,0,0,1,0,0,0,0,0,0
2018,0.3118279569892473,0,0,0,1,0,0,0,0,0,0
2018,0.2967667436489607,0,0,0,1,0,0,0,0,0,0
2018,0.2987312572087659,0,0,0,1,0,0,0,0,0,0
2018,0.3174791914387633,0,0,0,1,0,0,0,0,0,0
2018,0.2986270022883295,0,0,0,1,0,0,0,0,0,0
2018,0.2965116279069768,0,0,0,1,0,0,0,0,0,0
2018,0.27106227106227104,1,0,0,0,0,0,0,0,0,0
2018,0.2684964200477327,1,0,0,0,0,0,0,0,0,0
2018,0.2711864406779661,1,0,0,0,0,0,0,0,0,0
2018,0.28691476590636256,1,0,0,0,0,0,0,0,0,0
2018,0.2693726937269373,1,0,0,0,0,0,0,0,0,0
2018,0.2740213523131673,1,0,0,0,0,0,0,0,0,0
2018,0.27141133896260555,1,0,0,0,0,0,0,0,0,0
2018,0.2697044334975369,1,0,0,0,0,0,0,0,0,0
2018,0.2798110979929162,1,0,0,0,0,0,0,0,0,0
2018,0.2712895377128954,1,0,0,0,0,0,0,0,0,0
2018,0.2698412698412698,1,0,0,0,0,0,0,0,0,0
2018,0.2771804062126643,1,0,0,0,0,0,0,0,0,0
2018,0.27690447400241835,1,0,0,0,0,0,0,0,0,0
2018,0.27228327228327226,1,0,0,0,0,0,0,0,0,0
2018,0.2756563245823389,1,0,0,0,0,0,0,0,0,0
2018,0.2824791418355185,1,0,0,0,0,0,0,0,0,0
2018,0.27460510328068044,1,0,0,0,0,0,0,0,0,0
2018,0.27141133896260555,1,0,0,0,0,0,0,0,0,0
2018,0.27870813397129185,1,0,0,0,0,0,0,0,0,0
2018,0.2686202686202686,1,0,0,0,0,0,0,0,0,0
2018,0.27261761158021713,1,0,0,0,0,0,0,0,0,0
2018,0.2818073721759809,1,0,0,0,0,0,0,0,0,0
2018,0.2727272727272727,1,0,0,0,0,0,0,0,0,0
2018,0.26495726495726496,1,0,0,0,0,0,0,0,0,0
2018,0.2840095465393795,1,0,0,0,0,0,0,0,0,0
2018,0.2705314009661836,1,0,0,0,0,0,0,0,0,0
2018,0.2631578947368421,1,0,0,0,0,0,0,0,0,0
2018,0.2831541218637993,1,0,0,0,0,0,0,0,0,0
2018,0.2633495145631068,1,0,0,0,0,0,0,0,0,0
2018,0.2622549019607843,1,0,0,0,0,0,0,0,0,0
2018,0.28843861740166865,1,0,0,0,0,0,0,0,0,0
2018,0.2609223300970874,1,0,0,0,0,0,0,0,0,0
2018,0.2659313725490196,1,0,0,0,0,0,0,0,0,0
2018,0.2909738717339668,1,0,0,0,0,0,0,0,0,0
2018,0.2555012224938875,1,0,0,0,0,0,0,0,0,0
2018,0.2701711491442543,1,0,0,0,0,0,0,0,0,0
2018,0.2855436081242533,1,0,0,0,0,0,0,0,0,0
2018,0.2615571776155718,1,0,0,0,0,0,0,0,0,0
2018,0.2607626076260763,1,0,0,0,0,0,0,0,0,0
2018,0.2916666666666667,1,0,0,0,0,0,0,0,0,0
2018,0.2634146341463415,1,0,0,0,0,0,0,0,0,0
2018,0.2570725707257073,1,0,0,0,0,0,0,0,0,0
2018,0.2965599051008304,1,0,0,0,0,0,0,0,0,0
2018,0.2625766871165644,1,0,0,0,0,0,0,0,0,0
2018,0.25925925925925924,1,0,0,0,0,0,0,0,0,0
2018,0.2975206611570248,1,0,0,0,0,0,0,0,0,0
2018,0.2610294117647059,1,0,0,0,0,0,0,0,0,0
2018,0.26022304832713755,1,0,0,0,0,0,0,0,0,0
2018,0.29537366548042704,1,0,0,0,0,0,0,0,0,0
2018,0.2630937880633374,1,0,0,0,0,0,0,0,0,0
2018,0.26322263222632225,1,0,0,0,0,0,0,0,0,0
2018,0.2934131736526946,1,0,0,0,0,0,0,0,0,0
2018,0.2648845686512758,1,0,0,0,0,0,0,0,0,0
2018,0.2692778457772338,1,0,0,0,0,0,0,0,0,0
2018,0.28862275449101804,1,0,0,0,0,0,0,0,0,0
2018,0.26207729468599034,1,0,0,0,0,0,0,0,0,0
2018,0.2729498164014688,1,0,0,0,0,0,0,0,0,0
2018,0.2822677925211098,1,0,0,0,0,0,0,0,0,0
2018,0.2566265060240964,1,0,0,0,0,0,0,0,0,0
2018,0.2777777777777778,1,0,0,0,0,0,0,0,0,0
2018,0.28361858190709044,1,0,0,0,0,0,0,0,0,0
2018,0.2598802395209581,1,0,0,0,0,0,0,0,0,0
2018,0.28211284513805523,1,0,0,0,0,0,0,0,0,0
2018,0.2813267813267813,1,0,0,0,0,0,0,0,0,0
2018,0.265792610250298,1,0,0,0,0,0,0,0,0,0
2018,0.2762364294330519,1,0,0,0,0,0,0,0,0,0
2018,0.29447115384615385,1,0,0,0,0,0,0,0,0,0
2018,0.2605548854041013,1,0,0,0,0,0,0,0,0,0
2018,0.28211284513805523,1,0,0,0,0,0,0,0,0,0
2018,0.29256594724220625,1,0,0,0,0,0,0,0,0,0
2018,0.2637889688249401,1,0,0,0,0,0,0,0,0,0
2018,0.2759036144578313,1,0,0,0,0,0,0,0,0,0
2018,0.290516206482593,1,0,0,0,0,0,0,0,0,0
2018,0.26139088729016785,0,0,0,0,0,1,0,0,0,0
2018,0.25753768844221103,0,0,0,0,0,1,0,0,0,0
2018,0.25288831835686776,0,0,0,0,0,1,0,0,0,0
2018,0.27630057803468205,0,0,0,0,0,1,0,0,0,0
2018,0.2536231884057971,0,0,0,0,0,1,0,0,0,0
2018,0.2600502512562814,0,0,0,0,0,1,0,0,0,0
2018,0.2528445006321112,0,0,0,0,0,1,0,0,0,0
2018,0.2524154589371981,0,0,0,0,0,1,0,0,0,0
2018,0.2572509457755359,0,0,0,0,0,1,0,0,0,0
2018,0.2630922693266833,0,0,0,0,0,1,0,0,0,0
2018,0.2521212121212121,0,0,0,0,0,1,0,0,0,0
2018,0.2496831432192649,0,0,0,0,0,1,0,0,0,0
2018,0.2640099626400996,0,0,0,0,0,1,0,0,0,0
2018,0.2545454545454545,0,0,0,0,0,1,0,0,0,0
2018,0.2490518331226296,0,0,0,0,0,1,0,0,0,0
2018,0.26,0,0,0,0,0,1,0,0,0,0
2018,0.25304136253041365,0,0,0,0,0,1,0,0,0,0
2018,0.2572509457755359,0,0,0,0,0,1,0,0,0,0
2018,0.2543640897755611,0,0,0,0,0,1,0,0,0,0
2018,0.2512135922330097,0,0,0,0,0,1,0,0,0,0
2018,0.25505050505050497,0,0,0,0,0,1,0,0,0,0
2018,0.2550251256281407,0,0,0,0,0,1,0,0,0,0
2018,0.2524154589371981,0,0,0,0,0,1,0,0,0,0
2018,0.25569620253164554,0,0,0,0,0,1,0,0,0,0
2018,0.25650557620817843,0,0,0,0,0,1,0,0,0,0
2018,0.25180722891566265,0,0,0,0,0,1,0,0,0,0
2018,0.25602027883396705,0,0,0,0,0,1,0,0,0,0
2018,0.25862068965517243,0,0,0,0,0,1,0,0,0,0
2018,0.2427184466019417,0,0,0,0,0,1,0,0,0,0
2018,0.2545454545454545,0,0,0,0,0,1,0,0,0,0
2018,0.26290516206482595,0,0,0,0,0,1,0,0,0,0
2018,0.2399512789281364,0,0,0,0,0,1,0,0,0,0
2018,0.2612035851472471,0,0,0,0,0,1,0,0,0,0
2018,0.2542579075425791,0,0,0,0,0,1,0,0,0,0
2018,0.2393162393162393,0,0,0,0,0,1,0,0,0,0
2018,0.2538860103626943,0,0,0,0,0,1,0,0,0,0
2018,0.26265060240963856,0,0,0,0,0,1,0,0,0,0
2018,0.23651960784313725,0,0,0,0,0,1,0,0,0,0
2018,0.26153846153846155,0,0,0,0,0,1,0,0,0,0
2018,0.26385542168674697,0,0,0,0,0,1,0,0,0,0
2018,0.2396088019559902,0,0,0,0,0,1,0,0,0,0
2018,0.2574002574002574,0,0,0,0,0,1,0,0,0,0
2018,0.2727272727272727,0,0,0,0,0,1,0,0,0,0
2018,0.2407862407862408,0,0,0,0,0,1,0,0,0,0
2018,0.2585987261146497,0,0,0,0,0,1,0,0,0,0
2018,0.27163461538461536,0,0,0,0,0,1,0,0,0,0
2018,0.2416769420468557,0,0,0,0,0,1,0,0,0,0
2018,0.2595419847328244,0,0,0,0,0,1,0,0,0,0
2018,0.2730538922155689,0,0,0,0,0,1,0,0,0,0
2018,0.24133663366336636,0,0,0,0,0,1,0,0,0,0
2018,0.2633587786259542,0,0,0,0,0,1,0,0,0,0
2018,0.273696682464455,0,0,0,0,0,1,0,0,0,0
2018,0.2397003745318352,0,0,0,0,0,1,0,0,0,0
2018,0.2684478371501272,0,0,0,0,0,1,0,0,0,0
2018,0.2727272727272727,0,0,0,0,0,1,0,0,0,0
2018,0.2418546365914787,0,0,0,0,0,1,0,0,0,0
2018,0.26878980891719745,0,0,0,0,0,1,0,0,0,0
2018,0.2719812426729191,0,0,0,0,0,1,0,0,0,0
2018,0.24081115335868186,0,0,0,0,0,1,0,0,0,0
2018,0.2718078381795196,0,0,0,0,0,1,0,0,0,0
2018,0.2775842044134727,0,0,0,0,0,1,0,0,0,0
2018,0.25,0,0,0,0,0,1,0,0,0,0
2018,0.26463104325699743,0,0,0,0,0,1,0,0,0,0
2018,0.27925840092699883,0,0,0,0,0,1,0,0,0,0
2018,0.2537688442211055,0,0,0,0,0,1,0,0,0,0
2018,0.2573623559539053,0,0,0,0,0,1,0,0,0,0
2018,0.2780996523754345,0,0,0,0,0,1,0,0,0,0
2018,0.2544080604534005,0,0,0,0,0,1,0,0,0,0
2018,0.25892857142857145,0,0,0,0,0,1,0,0,0,0
2018,0.2693208430913349,0,0,0,0,0,1,0,0,0,0
2018,0.2518987341772152,0,0,0,0,0,1,0,0,0,0
2018,0.2579821200510856,0,0,0,0,0,1,0,0,0,0
2018,0.2703962703962704,0,0,0,0,0,1,0,0,0,0
2018,0.30957943925233644,0,1,0,0,0,0,0,0,0,0
2018,0.2801461632155907,0,1,0,0,0,0,0,0,0,0
2018,0.28674698795180725,0,1,0,0,0,0,0,0,0,0
2018,0.3050647820965842,0,1,0,0,0,0,0,0,0,0
2018,0.3142523364485981,0,1,0,0,0,0,0,0,0,0
2018,0.2787878787878788,0,1,0,0,0,0,0,0,0,0
2018,0.2780487804878049,0,1,0,0,0,0,0,0,0,0
2018,0.30669800235017625,0,1,0,0,0,0,0,0,0,0
2018,0.2803398058252427,0,1,0,0,0,0,0,0,0,0
2018,0.2766217870257038,0,1,0,0,0,0,0,0,0,0
2018,0.3123543123543124,0,1,0,0,0,0,0,0,0,0
2018,0.2773722627737226,0,1,0,0,0,0,0,0,0,0
2018,0.2788697788697789,0,1,0,0,0,0,0,0,0,0
2018,0.3151162790697675,0,1,0,0,0,0,0,0,0,0
2018,0.2726161369193154,0,1,0,0,0,0,0,0,0,0
2018,0.2809815950920245,0,1,0,0,0,0,0,0,0,0
2018,0.315668202764977,0,1,0,0,0,0,0,0,0,0
2018,0.2778457772337821,0,1,0,0,0,0,0,0,0,0
2018,0.2800982800982801,0,1,0,0,0,0,0,0,0,0
2018,0.3119158878504673,0,1,0,0,0,0,0,0,0,0
2018,0.2790697674418605,0,1,0,0,0,0,0,0,0,0
2018,0.2813267813267813,0,1,0,0,0,0,0,0,0,0
2018,0.31103286384976525,0,1,0,0,0,0,0,0,0,0
2018,0.2776412776412777,0,1,0,0,0,0,0,0,0,0
2018,0.2827417380660955,0,1,0,0,0,0,0,0,0,0
2018,0.3068720379146919,0,1,0,0,0,0,0,0,0,0
2018,0.2858880778588808,0,1,0,0,0,0,0,0,0,0
2018,0.2802937576499388,0,1,0,0,0,0,0,0,0,0
2018,0.30460448642266824,0,1,0,0,0,0,0,0,0,0
2018,0.2862362971985384,0,1,0,0,0,0,0,0,0,0
2018,0.2694684796044499,0,1,0,0,0,0,0,0,0,0
2018,0.29917550058892817,0,1,0,0,0,0,0,0,0,0
2018,0.2777777777777778,0,1,0,0,0,0,0,0,0,0
2018,0.286231884057971,0,1,0,0,0,0,0,0,0,0
2018,0.2936320754716981,0,1,0,0,0,0,0,0,0,0
2018,0.2788697788697789,0,1,0,0,0,0,0,0,0,0
2018,0.2982248520710059,0,1,0,0,0,0,0,0,0,0
2018,0.29314420803782504,0,1,0,0,0,0,0,0,0,0
2018,0.2746305418719212,0,1,0,0,0,0,0,0,0,0
2018,0.3083235638921454,0,1,0,0,0,0,0,0,0,0
2018,0.2951015531660693,0,1,0,0,0,0,0,0,0,0
2018,0.2726146220570013,0,1,0,0,0,0,0,0,0,0
2018,0.3053613053613053,0,1,0,0,0,0,0,0,0,0
2018,0.2984542211652794,0,1,0,0,0,0,0,0,0,0
2018,0.2727272727272727,0,1,0,0,0,0,0,0,0,0
2018,0.3099078341013825,0,1,0,0,0,0,0,0,0,0
2018,0.2949640287769784,0,1,0,0,0,0,0,0,0,0
2018,0.2711442786069652,0,1,0,0,0,0,0,0,0,0
2018,0.3100686498855835,0,1,0,0,0,0,0,0,0,0
2018,0.2958083832335329,0,1,0,0,0,0,0,0,0,0
2018,0.27688504326328806,0,1,0,0,0,0,0,0,0,0
2018,0.30619266055045874,0,1,0,0,0,0,0,0,0,0
2018,0.28934624697336564,0,1,0,0,0,0,0,0,0,0
2018,0.28201970443349755,0,1,0,0,0,0,0,0,0,0
2018,0.3048498845265589,0,1,0,0,0,0,0,0,0,0
2018,0.2927710843373494,0,1,0,0,0,0,0,0,0,0
2018,0.2841328413284133,0,1,0,0,0,0,0,0,0,0
2018,0.3026775320139697,0,1,0,0,0,0,0,0,0,0
2018,0.2912154031287605,0,1,0,0,0,0,0,0,0,0
2018,0.28746928746928746,0,1,0,0,0,0,0,0,0,0
2018,0.30303030303030304,0,1,0,0,0,0,0,0,0,0
2018,0.29447115384615385,0,1,0,0,0,0,0,0,0,0
2018,0.2816728167281673,0,1,0,0,0,0,0,0,0,0
2018,0.3023255813953488,0,1,0,0,0,0,0,0,0,0
2018,0.29191797346200243,0,1,0,0,0,0,0,0,0,0
2018,0.2832722832722833,0,1,0,0,0,0,0,0,0,0
2018,0.297423887587822,0,1,0,0,0,0,0,0,0,0
2018,0.28398058252427183,0,1,0,0,0,0,0,0,0,0
