G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,HOLD,BF,PA,AB,HIT,H2,H3,HR,BB,IB,HP,KK,R,ER,P_WHIP_RT,INN2,WLS,SB,CS,SH,SF,GD,WP,BK,ERR
20200904SKKT1,20200904,SK,KT,1,T,0.0,0.0,162.0,38.0,35.0,13.0,3.0,0.0,3.0,3.0,0.0,0.0,7.0,10.0,10.0,1.13,24.0,L,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
20200904NCLG0,20200904,LG,NC,0,B,0.0,0.0,235.0,55.0,46.0,13.0,1.0,0.0,0.0,4.0,1.0,3.0,15.0,5.0,5.0,2.63,36.0,D,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
20200904NCLG0,20200904,NC,LG,0,T,0.0,3.0,222.0,57.0,46.0,13.0,3.0,1.0,0.0,8.0,1.0,1.0,14.0,5.0,5.0,1.6,36.0,D,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
20200904OBSS0,20200904,SS,OB,0,B,0.0,0.0,160.0,38.0,32.0,8.0,1.0,0.0,0.0,5.0,0.0,0.0,12.0,5.0,5.0,2.0,27.0,W,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
20200904OBSS0,20200904,OB,SS,0,T,0.0,0.0,191.0,48.0,37.0,16.0,3.0,0.0,2.0,9.0,0.0,0.0,3.0,12.0,11.0,2.57,24.0,L,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
20200904SKKT2,20200904,KT,SK,2,B,0.0,0.0,119.0,36.0,34.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,5.0,5.0,1.5,27.0,W,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20200904SKKT2,20200904,SK,KT,2,T,0.0,0.0,156.0,43.0,33.0,9.0,2.0,0.0,2.0,9.0,0.0,0.0,3.0,7.0,7.0,1.0,26.0,L,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20200904WOHH0,20200904,HH,WO,0,B,0.0,1.0,147.0,36.0,32.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0,1.0,1.0,0.33,27.0,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200904WOHH0,20200904,WO,HH,0,T,0.0,0.0,174.0,40.0,30.0,10.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,7.0,4.13,24.0,L,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
20200904HTLT2,20200904,LT,HT,2,B,0.0,1.0,166.0,40.0,37.0,10.0,2.0,0.0,1.0,3.0,0.0,0.0,11.0,7.0,7.0,2.63,27.0,W,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20200904HTLT2,20200904,HT,LT,2,T,0.0,0.0,146.0,38.0,34.0,14.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,9.0,9.0,1.2,24.0,L,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
20200905HTHH0,20200905,HH,HT,0,B,0.0,0.0,156.0,44.0,36.0,13.0,4.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0,5.0,1.5,27.0,L,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
20200905HTHH0,20200905,HT,HH,0,T,0.0,2.0,141.0,37.0,33.0,8.0,2.0,0.0,1.0,3.0,0.0,0.0,11.0,4.0,4.0,0.38,27.0,W,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
20200905KTWO0,20200905,WO,KT,0,B,0.0,0.0,183.0,44.0,37.0,11.0,1.0,0.0,2.0,5.0,0.0,1.0,8.0,8.0,8.0,2.25,27.0,L,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20200905KTWO0,20200905,KT,WO,0,T,0.0,0.0,120.0,32.0,32.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.75,27.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200905SKOB0,20200905,OB,SK,0,B,0.0,0.0,117.0,32.0,30.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,,27.0,W,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20200905SKOB0,20200905,SK,OB,0,T,0.0,0.0,159.0,38.0,29.0,6.0,1.0,0.0,0.0,9.0,0.0,0.0,5.0,5.0,5.0,3.0,24.0,L,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20200906HTHH0,20200906,HH,HT,0,B,0.0,0.0,167.0,41.0,35.0,10.0,5.0,0.0,1.0,3.0,0.0,1.0,9.0,8.0,7.0,2.57,27.0,L,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20200906HTHH0,20200906,HT,HH,0,T,0.0,0.0,148.0,36.0,36.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,13.0,4.0,4.0,1.0,27.0,W,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20200906KTWO0,20200906,WO,KT,0,B,0.0,0.0,187.0,45.0,38.0,12.0,2.0,0.0,0.0,4.0,1.0,1.0,6.0,8.0,7.0,3.43,27.0,L,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
20200906KTWO0,20200906,KT,WO,0,T,0.0,2.0,167.0,38.0,34.0,9.0,2.0,0.0,2.0,3.0,0.0,1.0,10.0,7.0,7.0,1.8,27.0,W,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
20200906LGLT0,20200906,LT,LG,0,B,0.0,0.0,163.0,44.0,42.0,14.0,4.0,0.0,2.0,1.0,1.0,0.0,8.0,7.0,5.0,1.29,27.0,L,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20200906LGLT0,20200906,LG,LT,0,T,0.0,1.0,121.0,33.0,29.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,3.0,27.0,W,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20200906NCSS0,20200906,SS,NC,0,B,0.0,0.0,130.0,33.0,31.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,3.0,3.0,0.0,27.0,W,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20200906NCSS0,20200906,NC,SS,0,T,0.0,0.0,147.0,37.0,34.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,1.0,24.0,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200906SKOB0,20200906,OB,SK,0,B,0.0,0.0,111.0,33.0,31.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,27.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200906SKOB0,20200906,SK,OB,0,T,0.0,0.0,165.0,43.0,38.0,14.0,2.0,0.0,2.0,5.0,0.0,0.0,3.0,10.0,9.0,4.0,24.0,L,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20200907LGLT0,20200907,LT,LG,0,B,0.0,0.0,181.0,43.0,40.0,16.0,2.0,0.0,1.0,3.0,0.0,0.0,9.0,6.0,5.0,3.0,27.0,W,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
20200907LGLT0,20200907,LG,LT,0,T,0.0,0.0,172.0,45.0,39.0,16.0,6.0,0.0,2.0,5.0,0.0,1.0,4.0,12.0,12.0,4.71,24.0,L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20200908HHSS0,20200908,SS,HH,0,B,0.0,0.0,173.0,43.0,36.0,10.0,2.0,0.0,0.0,3.0,0.0,0.0,9.0,4.0,4.0,1.29,30.0,L,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
20200908HHSS0,20200908,HH,SS,0,T,0.0,0.0,173.0,40.0,36.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,2.0,1.0,30.0,W,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20200908KTOB0,20200908,OB,KT,0,B,0.0,0.0,157.0,38.0,33.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,1.8,27.0,W,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
20200908KTOB0,20200908,KT,OB,0,T,0.0,0.0,132.0,39.0,36.0,12.0,7.0,0.0,1.0,3.0,0.0,0.0,5.0,8.0,8.0,1.5,24.0,L,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20200908LGHT0,20200908,HT,LG,0,B,0.0,1.0,160.0,43.0,35.0,11.0,3.0,1.0,0.0,6.0,0.0,2.0,3.0,2.0,2.0,0.9,27.0,W,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
20200908LGHT0,20200908,LG,HT,0,T,0.0,0.0,124.0,34.0,31.0,7.0,4.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,1.0,1.71,24.0,L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20200908LTNC0,20200908,NC,LT,0,B,0.0,0.0,149.0,38.0,33.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,2.0,2.0,0.86,27.0,W,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20200908LTNC0,20200908,LT,NC,0,T,0.0,0.0,168.0,46.0,42.0,17.0,5.0,0.0,0.0,3.0,0.0,1.0,6.0,14.0,10.0,4.5,24.0,L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20200908WOSK0,20200908,SK,WO,0,B,0.0,1.0,196.0,49.0,43.0,17.0,4.0,0.0,5.0,6.0,0.0,0.0,7.0,16.0,16.0,4.8,27.0,L,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20200908WOSK0,20200908,WO,SK,0,T,0.0,1.0,186.0,51.0,45.0,16.0,4.0,0.0,3.0,4.0,0.0,1.0,8.0,15.0,12.0,2.63,27.0,W,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20200909HHSS1,20200909,SS,HH,1,B,0.0,0.0,137.0,42.0,38.0,10.0,1.0,0.0,2.0,2.0,0.0,1.0,5.0,4.0,4.0,0.67,27.0,D,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
20200909HHSS1,20200909,HH,SS,1,T,0.0,0.0,163.0,36.0,31.0,7.0,0.0,0.0,1.0,3.0,0.0,1.0,11.0,4.0,4.0,1.2,27.0,D,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20200909HHSS2,20200909,SS,HH,2,B,0.0,0.0,152.0,43.0,37.0,12.0,1.0,0.0,1.0,4.0,0.0,2.0,10.0,7.0,7.0,2.5,27.0,L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20200909HHSS2,20200909,HH,SS,2,T,0.0,0.0,127.0,35.0,31.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,27.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200909KTOB0,20200909,OB,KT,0,B,0.0,0.0,179.0,43.0,38.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,13.0,4.0,3.0,0.75,33.0,L,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20200909KTOB0,20200909,KT,OB,0,T,0.0,0.0,161.0,46.0,41.0,10.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,2.0,1.29,33.0,W,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20200909LTNC0,20200909,NC,LT,0,B,0.0,0.0,184.0,48.0,36.0,8.0,3.0,0.0,0.0,8.0,0.0,2.0,7.0,7.0,7.0,1.39,30.0,L,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
20200909LTNC0,20200909,LT,NC,0,T,0.0,2.0,194.0,47.0,42.0,11.0,4.0,1.0,1.0,5.0,1.0,0.0,9.0,5.0,5.0,0.75,30.0,W,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
20200909WOSK,20200909,SK,WO,0,B,0.0,0.0,238.0,53.0,35.0,11.0,2.0,0.0,1.0,16.0,0.0,0.0,5.0,13.0,11.0,2.31,27.0,L,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
20200909WOSK,20200909,WO,SK,0,T,0.0,1.0,135.0,37.0,35.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,4.0,1.0,27.0,W,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
20200910KTNC0,20200910,NC,KT,0,B,0.0,2.0,126.0,37.0,32.0,8.0,0.0,1.0,4.0,1.0,0.0,3.0,7.0,8.0,8.0,1.0,27.0,W,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20200910KTNC0,20200910,KT,NC,0,T,0.0,0.0,176.0,46.0,36.0,13.0,3.0,0.0,3.0,8.0,0.0,1.0,4.0,13.0,12.0,4.29,24.0,L,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
20200910OBHT0,20200910,HT,OB,0,B,0.0,0.0,174.0,42.0,36.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,5.0,5.0,2.0,27.0,L,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200910OBHT0,20200910,OB,HT,0,T,0.0,2.0,162.0,36.0,32.0,7.0,0.0,1.0,1.0,4.0,0.0,0.0,7.0,4.0,4.0,1.2,27.0,W,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
20200910SKHH0,20200910,HH,SK,0,B,0.0,0.0,153.0,41.0,36.0,9.0,1.0,0.0,1.0,4.0,0.0,1.0,5.0,5.0,5.0,1.29,27.0,L,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200910SKHH0,20200910,SK,HH,0,T,0.0,0.0,127.0,34.0,30.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,1.0,1.0,1.2,27.0,W,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
20200910SSLT0,20200910,LT,SS,0,B,0.0,0.0,147.0,41.0,37.0,10.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,8.0,8.0,1.15,27.0,W,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
20200910SSLT0,20200910,SS,LT,0,T,0.0,1.0,200.0,50.0,45.0,21.0,3.0,0.0,2.0,5.0,0.0,0.0,6.0,13.0,13.0,2.25,24.0,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200910WOLG0,20200910,LG,WO,0,B,0.0,1.0,136.0,36.0,32.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,7.0,1.0,1.0,0.0,27.0,W,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20200910WOLG0,20200910,WO,LG,0,T,0.0,0.0,149.0,40.0,35.0,10.0,2.0,0.0,1.0,5.0,0.0,0.0,7.0,6.0,4.0,2.14,24.0,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200911KTNC0,20200911,NC,KT,0,B,0.0,0.0,153.0,38.0,31.0,6.0,0.0,1.0,1.0,5.0,0.0,1.0,10.0,1.0,1.0,0.75,27.0,W,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
20200911KTNC0,20200911,KT,NC,0,T,0.0,0.0,154.0,40.0,37.0,13.0,4.0,0.0,3.0,3.0,0.0,0.0,7.0,9.0,9.0,2.63,24.0,L,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20200911SKHH0,20200911,HH,SK,0,B,0.0,0.0,139.0,36.0,33.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,3.0,0.5,27.0,L,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
20200911SKHH0,20200911,SK,HH,0,T,0.0,1.0,162.0,38.0,34.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,12.0,3.0,3.0,1.2,27.0,W,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20200911SSLT0,20200911,LT,SS,0,B,0.0,0.0,162.0,38.0,36.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,4.0,3.0,0.5,27.0,W,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
20200911SSLT0,20200911,SS,LT,0,T,0.0,0.0,182.0,45.0,37.0,14.0,2.0,0.0,1.0,8.0,0.0,0.0,8.0,12.0,12.0,3.3,24.0,L,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
20200911WOLG0,20200911,LG,WO,0,B,0.0,0.0,130.0,41.0,38.0,13.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,8.0,8.0,1.88,27.0,L,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20200911WOLG0,20200911,WO,LG,0,T,0.0,0.0,153.0,38.0,33.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,11.0,2.0,2.0,0.5,27.0,W,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
20200912HHKT0,20200912,KT,HH,0,B,0.0,2.0,126.0,36.0,35.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,1.0,27.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200912HHKT0,20200912,HH,KT,0,T,0.0,0.0,160.0,38.0,31.0,9.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0,5.0,5.0,1.25,24.0,L,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
20200912HTNC0,20200912,NC,HT,0,B,0.0,0.0,188.0,48.0,40.0,14.0,5.0,0.0,2.0,6.0,0.0,2.0,2.0,11.0,10.0,2.7,27.0,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200912HTNC0,20200912,HT,NC,0,T,0.0,0.0,155.0,35.0,32.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,7.0,3.0,3.0,1.8,27.0,W,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20200912LTSK0,20200912,SK,LT,0,B,0.0,2.0,145.0,36.0,30.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,1.0,0.0,27.0,W,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
20200912LTSK0,20200912,LT,SK,0,T,0.0,0.0,125.0,32.0,29.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.2,24.0,L,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20200912OBWO0,20200912,WO,OB,0,B,0.0,2.0,123.0,31.0,29.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,27.0,W,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
20200912OBWO0,20200912,OB,WO,0,T,0.0,0.0,141.0,36.0,31.0,9.0,2.0,0.0,0.0,3.0,0.0,1.0,6.0,2.0,2.0,2.0,24.0,L,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20200912SSLG0,20200912,LG,SS,0,B,0.0,0.0,151.0,36.0,32.0,7.0,0.0,1.0,2.0,4.0,0.0,0.0,8.0,5.0,5.0,2.0,27.0,L,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
20200912SSLG0,20200912,SS,LG,0,T,0.0,0.0,122.0,30.0,29.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,27.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200913HHKT0,20200913,KT,HH,0,B,0.0,0.0,166.0,39.0,30.0,6.0,1.0,0.0,0.0,5.0,0.0,2.0,6.0,4.0,3.0,1.29,27.0,W,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20200913HHKT0,20200913,HH,KT,0,T,0.0,4.0,154.0,39.0,33.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,11.0,5.0,5.0,0.67,26.0,L,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0
20200913HTNC0,20200913,NC,HT,0,B,0.0,0.0,150.0,38.0,33.0,10.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,4.0,2.4,27.0,L,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
20200913HTNC0,20200913,HT,NC,0,T,0.0,2.0,156.0,41.0,32.0,8.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,3.0,3.0,0.64,27.0,W,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
20200913LTSK0,20200913,SK,LT,0,B,0.0,2.0,126.0,36.0,29.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.6,27.0,W,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
20200913LTSK0,20200913,LT,SK,0,T,0.0,0.0,96.0,29.0,27.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,3.0,3.0,0.0,24.0,L,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20200913OBWO0,20200913,WO,OB,0,B,0.0,0.0,223.0,56.0,48.0,15.0,2.0,0.0,0.0,7.0,0.0,0.0,7.0,6.0,5.0,1.0,36.0,D,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
20200913OBWO0,20200913,OB,WO,0,T,0.0,2.0,242.0,60.0,49.0,13.0,1.0,0.0,0.0,10.0,1.0,1.0,15.0,6.0,6.0,2.31,36.0,D,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20200913SSLG0,20200913,LG,SS,0,B,0.0,0.0,191.0,51.0,42.0,18.0,1.0,1.0,1.0,5.0,0.0,0.0,5.0,11.0,9.0,2.25,27.0,L,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
20200913SSLG0,20200913,SS,LG,0,T,1.0,0.0,110.0,32.0,31.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,27.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200915LGHH0,20200915,HH,LG,0,B,0.0,0.0,185.0,42.0,39.0,8.0,2.0,0.0,1.0,3.0,0.0,0.0,14.0,5.0,4.0,0.6,30.0,W,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20200915LGHH0,20200915,LG,HH,0,T,0.0,0.0,161.0,45.0,38.0,11.0,1.0,0.0,0.0,5.0,0.0,2.0,10.0,6.0,6.0,2.4,29.0,L,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
20200915LTWO0,20200915,WO,LT,0,B,0.0,0.0,162.0,39.0,33.0,10.0,3.0,0.0,1.0,5.0,0.0,0.0,3.0,8.0,8.0,1.67,27.0,L,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
20200915LTWO0,20200915,LT,WO,0,T,0.0,1.0,190.0,46.0,38.0,11.0,1.0,0.0,0.0,7.0,0.0,1.0,7.0,5.0,5.0,0.8,27.0,W,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20200915NCOB0,20200915,OB,NC,0,B,0.0,0.0,150.0,37.0,33.0,6.0,1.0,1.0,0.0,3.0,0.0,1.0,5.0,3.0,3.0,0.75,27.0,W,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20200915NCOB0,20200915,NC,OB,0,T,0.0,0.0,128.0,35.0,30.0,8.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,7.0,5.0,1.71,24.0,L,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20200915SKHT0,20200915,HT,SK,0,B,0.0,0.0,190.0,52.0,40.0,17.0,1.0,0.0,2.0,9.0,0.0,1.0,5.0,16.0,15.0,2.2,27.0,L,3.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0
20200915SKHT0,20200915,SK,HT,0,T,0.0,0.0,138.0,34.0,29.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,1.2,27.0,W,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
20200915SSKT0,20200915,KT,SS,0,B,0.0,0.0,137.0,42.0,37.0,14.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,7.0,6.0,2.1,27.0,L,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
20200915SSKT0,20200915,SS,KT,0,T,0.0,0.0,171.0,38.0,36.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.5,27.0,W,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20200916LGHH0,20200916,HH,LG,0,B,0.0,0.0,162.0,46.0,40.0,15.0,8.0,0.0,0.0,6.0,0.0,0.0,5.0,11.0,10.0,3.75,27.0,L,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
20200916LGHH0,20200916,LG,HH,0,T,0.0,0.0,148.0,39.0,35.0,9.0,0.0,1.0,2.0,3.0,0.0,1.0,11.0,5.0,5.0,1.0,27.0,W,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20200916LTWO0,20200916,WO,LT,0,B,0.0,0.0,173.0,44.0,39.0,14.0,4.0,0.0,0.0,4.0,0.0,0.0,6.0,8.0,8.0,3.0,27.0,L,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20200916LTWO0,20200916,LT,WO,0,T,0.0,0.0,160.0,37.0,32.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,12.0,2.0,1.0,0.5,27.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20200916NCOB0,20200916,OB,NC,0,B,0.0,0.0,158.0,39.0,34.0,8.0,1.0,0.0,2.0,4.0,0.0,0.0,10.0,5.0,4.0,1.5,27.0,L,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20200916NCOB0,20200916,NC,OB,0,T,0.0,3.0,133.0,33.0,32.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,3.0,6.0,27.0,W,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20200916SKHT0,20200916,HT,SK,0,B,0.0,3.0,193.0,45.0,37.0,11.0,4.0,0.0,0.0,8.0,1.0,0.0,5.0,7.0,5.0,2.73,27.0,L,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
20200916SKHT0,20200916,SK,HT,0,T,0.0,0.0,162.0,41.0,33.0,10.0,1.0,0.0,1.0,4.0,0.0,2.0,6.0,6.0,6.0,1.71,27.0,W,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
20200916SSKT0,20200916,KT,SS,0,B,0.0,0.0,171.0,45.0,39.0,14.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,6.0,6.0,1.62,27.0,W,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
20200916SSKT0,20200916,SS,KT,0,T,0.0,0.0,190.0,46.0,43.0,19.0,4.0,0.0,1.0,2.0,0.0,1.0,8.0,11.0,11.0,2.18,24.0,L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20200917HHWO0,20200917,WO,HH,0,B,0.0,1.0,128.0,32.0,29.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,2.0,2.0,2.0,27.0,W,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20200917HHWO0,20200917,HH,WO,0,T,0.0,0.0,152.0,35.0,26.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,9.0,5.0,5.0,2.14,24.0,L,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
20200917HTSS0,20200917,SS,HT,0,B,0.0,0.0,167.0,44.0,40.0,16.0,4.0,0.0,3.0,3.0,0.0,0.0,6.0,12.0,12.0,1.5,27.0,L,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
